id,type,name,isni,mbname,country,mbid
2506,group,Monkey Majik + m-flo,,Monkey Stick,KR,e12b3a7d-830b-4d4a-8bf0-086350dfcf7d
2506,group,Monkey Majik + m-flo,,Majik,,cdc45c08-3329-4c6a-a57a-17b5f2fcd447
2506,group,Monkey Majik + m-flo,,Monkey + 1,,ca96367e-6ba2-4d41-817e-868cdeb9bcf2
2505,group,m-flo♥MINMI,,m‐flo,JP,22dd2db3-88ea-4428-a7a8-5cd3acf23175
2505,group,m-flo♥MINMI,,MINMI,JP,0a2d8d95-9cb1-48da-927c-613b4e12ae72
2505,group,m-flo♥MINMI,['0000000109414291'],Boney M.,,5403bf6e-bc1d-4e62-b31f-926a2bf66a14
2505,group,m-flo♥MINMI,,M,KR,0baaa6f6-1709-47af-bb75-e9559c0ebaa2
2505,group,m-flo♥MINMI,['0000000368374597', '000000005524410X'],Flo Rida,US,4593d49a-7f67-46ba-9ec0-126bd676286f
2504,group,Crystal Kay♥m-flo,,m‐flo,JP,22dd2db3-88ea-4428-a7a8-5cd3acf23175
2504,group,Crystal Kay♥m-flo,,Crystal Kay,JP,86443348-fd26-48cf-bd13-7ea7fa27505c
2504,group,Crystal Kay♥m-flo,['0000000109414291'],Boney M.,,5403bf6e-bc1d-4e62-b31f-926a2bf66a14
2504,group,Crystal Kay♥m-flo,,M,KR,0baaa6f6-1709-47af-bb75-e9559c0ebaa2
2504,group,Crystal Kay♥m-flo,['0000000368374597', '000000005524410X'],Flo Rida,US,4593d49a-7f67-46ba-9ec0-126bd676286f
2503,group,m-flo♥Alex (CLAZZIQUAI PROJECT),['0000000091640484'],Clazziquai Project,KR,8baba03b-38da-42a4-b905-5326c828bf4e
2503,group,m-flo♥Alex (CLAZZIQUAI PROJECT),,Alex,KR,2e200108-9714-48cf-9fc5-3feec016887b
2503,group,m-flo♥Alex (CLAZZIQUAI PROJECT),,m‐flo,JP,22dd2db3-88ea-4428-a7a8-5cd3acf23175
2503,group,m-flo♥Alex (CLAZZIQUAI PROJECT),,M-Project,,4fffb449-84fd-4c86-9725-5934b766869b
2503,group,m-flo♥Alex (CLAZZIQUAI PROJECT),,Alex M,US,38f6a5a5-4e1c-42c5-9b6b-3289672542f0
2502,group,m-flo♥日之内エミ & Ryohei,,日之内エミ,JP,7ece6302-3210-4a82-9703-1726de9499b5
2502,group,m-flo♥日之内エミ & Ryohei,,m‐flo,JP,22dd2db3-88ea-4428-a7a8-5cd3acf23175
2502,group,m-flo♥日之内エミ & Ryohei,,Ryohei,JP,1734cbe3-967b-4ea7-92f9-b73102564aae
2502,group,m-flo♥日之内エミ & Ryohei,,RYOHEI,JP,e774eeea-51eb-4128-82eb-78db869721fc
2502,group,m-flo♥日之内エミ & Ryohei,,木之内みどり,JP,f7ab6c71-41d1-4814-88b6-4fd8fde1ee3a
2501,group,m-flo♥Akiko Wada,,m‐flo,JP,22dd2db3-88ea-4428-a7a8-5cd3acf23175
2501,group,m-flo♥Akiko Wada,,akiko,JP,b8c8f9ed-e2f8-4293-8845-2f1b45c7b61d
2501,group,m-flo♥Akiko Wada,,WADA,JP,179bdcf4-856f-4160-a419-8d403028b932
2501,group,m-flo♥Akiko Wada,,WADA,JP,c38f80f1-4951-4ffd-b433-78339941b59b
2501,group,m-flo♥Akiko Wada,['0000000109414291'],Boney M.,,5403bf6e-bc1d-4e62-b31f-926a2bf66a14
2500,group,m-flo♥EMYLI & YOSHIKA,,m‐flo,JP,22dd2db3-88ea-4428-a7a8-5cd3acf23175
2500,group,m-flo♥EMYLI & YOSHIKA,,Emyli,JP,183b2a27-6eb5-4c88-8991-9286233d0180
2500,group,m-flo♥EMYLI & YOSHIKA,,YOSHIKA,JP,a744f047-d8c1-4eb2-80c3-3e0d86cd1daf
2500,group,m-flo♥EMYLI & YOSHIKA,,YOSHIKA,Member of SOULHEAD,eeaca1aa-2995-40dd-affb-401d29087453
2500,group,m-flo♥EMYLI & YOSHIKA,['0000000109414291'],Boney M.,,5403bf6e-bc1d-4e62-b31f-926a2bf66a14
2499,group,m-flo♥坂本龍一,['0000000121470392'],坂本龍一,JP,a7f7df4a-77d8-4f12-8acd-5c60c93f4de8
2499,group,m-flo♥坂本龍一,,m‐flo,JP,22dd2db3-88ea-4428-a7a8-5cd3acf23175
2499,group,m-flo♥坂本龍一,,坂本慎一,JP,63d73e17-fc97-4c80-8536-b83eebb1860f
2499,group,m-flo♥坂本龍一,,坂本龍馬,JP,785fd70b-e23b-48b2-ba2e-ec0492441593
2499,group,m-flo♥坂本龍一,['0000000053446592'],坂本九,JP,ec79fc88-5258-48c5-8a58-c06419911e01
2498,group,m-flo♥EMYLI & Diggy-MO',,Diggy-MO',JP,216833e8-f518-4020-bf88-1f2e108e6993
2498,group,m-flo♥EMYLI & Diggy-MO',,m‐flo,JP,22dd2db3-88ea-4428-a7a8-5cd3acf23175
2498,group,m-flo♥EMYLI & Diggy-MO',,Emyli,JP,183b2a27-6eb5-4c88-8991-9286233d0180
2498,group,m-flo♥EMYLI & Diggy-MO',,Diggy,US,0b2ed911-7761-4379-aaba-3a1c49e6b387
2498,group,m-flo♥EMYLI & Diggy-MO',,Diggy,EE,dfd4e7eb-2f27-46d1-91c7-715cd4496361
2497,group,m-flo♥Sister E,,m‐flo,JP,22dd2db3-88ea-4428-a7a8-5cd3acf23175
2497,group,m-flo♥Sister E,,Sister Flo,FI,5615b081-959d-4f97-b496-80a3e8de494c
2497,group,m-flo♥Sister E,,Sister M.,,a8f885fc-8bab-4bbd-81d6-299635bedc80
2497,group,m-flo♥Sister E,['000000010942748X'],Sister Sledge,US,1ed00158-c6a3-45cd-819c-2f91997fc480
2496,group,m-flo♥YOSHIKA,,m‐flo,JP,22dd2db3-88ea-4428-a7a8-5cd3acf23175
2496,group,m-flo♥YOSHIKA,,YOSHIKA,JP,a744f047-d8c1-4eb2-80c3-3e0d86cd1daf
2496,group,m-flo♥YOSHIKA,,YOSHIKA,Member of SOULHEAD,eeaca1aa-2995-40dd-affb-401d29087453
2496,group,m-flo♥YOSHIKA,['0000000109414291'],Boney M.,,5403bf6e-bc1d-4e62-b31f-926a2bf66a14
2496,group,m-flo♥YOSHIKA,,M,KR,0baaa6f6-1709-47af-bb75-e9559c0ebaa2
2495,group,m-flo♥CHEMISTRY,,m‐flo,JP,22dd2db3-88ea-4428-a7a8-5cd3acf23175
2495,group,m-flo♥CHEMISTRY,,CHEMISTRY,JP,c8524763-e7d7-4225-8a9a-e7b64db5a1e2
2495,group,m-flo♥CHEMISTRY,,Chemistry,DE,fa7c66b8-9306-41be-8e12-53988829c3e3
2495,group,m-flo♥CHEMISTRY,,Chemistry,Duo from Mexico,66edde48-8831-4bfd-9c79-b6c0cacbf839
2495,group,m-flo♥CHEMISTRY,,Chemistry,Disco,685be53d-8b32-4e07-8d33-10e58b04c650
2494,group,m-flo♥melody. & 山本領平,,山本領平,,9aea5e70-a3aa-4e5f-b175-1d3402222a58
2494,group,m-flo♥melody. & 山本領平,,m‐flo,JP,22dd2db3-88ea-4428-a7a8-5cd3acf23175
2494,group,m-flo♥melody. & 山本領平,,山本恭平,JP,f30fb840-7c30-4ec2-93a6-218f15e90166
2494,group,m-flo♥melody. & 山本領平,,山本宗平,JP,46a565fa-38cb-4c11-a338-94229393272e
2494,group,m-flo♥melody. & 山本領平,,本山游平,JP,bbe4a551-fb90-487a-a6d9-483d2db19ebe
2493,group,m-flo♥Crystal Kay,,m‐flo,JP,22dd2db3-88ea-4428-a7a8-5cd3acf23175
2493,group,m-flo♥Crystal Kay,,Crystal Kay,JP,86443348-fd26-48cf-bd13-7ea7fa27505c
2493,group,m-flo♥Crystal Kay,['0000000109414291'],Boney M.,,5403bf6e-bc1d-4e62-b31f-926a2bf66a14
2493,group,m-flo♥Crystal Kay,,M,KR,0baaa6f6-1709-47af-bb75-e9559c0ebaa2
2493,group,m-flo♥Crystal Kay,['0000000368374597', '000000005524410X'],Flo Rida,US,4593d49a-7f67-46ba-9ec0-126bd676286f
2492,group,m-flo♥加藤ミリヤ,,加藤ミリヤ,JP,4bdbf164-8f44-4688-a701-d62b70e8a870
2492,group,m-flo♥加藤ミリヤ,,m‐flo,JP,22dd2db3-88ea-4428-a7a8-5cd3acf23175
2492,group,m-flo♥加藤ミリヤ,,加藤達也,JP,09b7f9d9-283d-4b47-b931-e06627badda3
2492,group,m-flo♥加藤ミリヤ,,加藤,BlossomNightfall vocalist,13ee9fb4-5386-49d8-b0eb-bad4aff10577
2492,group,m-flo♥加藤ミリヤ,,加藤いづみ,JP,5a743ff9-43cd-4702-8a21-8c770cb77219
2491,group,M-Flo,,m‐flo,JP,22dd2db3-88ea-4428-a7a8-5cd3acf23175
2491,group,M-Flo,['0000000109414291'],Boney M.,,5403bf6e-bc1d-4e62-b31f-926a2bf66a14
2491,group,M-Flo,,M,KR,0baaa6f6-1709-47af-bb75-e9559c0ebaa2
2491,group,M-Flo,['0000000368374597', '000000005524410X'],Flo Rida,US,4593d49a-7f67-46ba-9ec0-126bd676286f
2491,group,M-Flo,,Flo,Baltimore,7e7caa76-38cf-4a10-83a0-f314d1c9200b
2437,group,Buga Kingz,,Buga Kingz,Korean hip-hop group,deb96d52-0bf3-4744-89bc-4d9d4e198533
2437,group,Buga Kingz,,Buga,BE,3299a3f8-197a-4ef2-9bab-a43b91879fa6
2437,group,Buga Kingz,,Underground Kingz,US,9603810b-5d6d-41a6-aca8-330ef966d55c
2437,group,Buga Kingz,,Kingz,,e407a5ca-d4d5-4c20-8df4-6c0019bf87ed
2437,group,Buga Kingz,,Mambo Kingz,PR,64c99354-b025-4f3d-8232-f1490007cad6
2411,group,Urajil Band,['000000012358764X'],The Band,CA,8c90ad8c-9150-4c51-a1eb-342232e99d06
2411,group,Urajil Band,['0000000084164299'],Dave Matthews Band,US,07e748f1-075e-428d-85dc-ce3be434e906
2411,group,Urajil Band,['0000000107195179'],The Allman Brothers Band,US,72359492-22be-4ed9-aaa0-efa434fb2b01
2406,group,MC the Max,,M.C the MAX,KR,50984f78-a96b-4d56-8a4f-be27cf2ab943
2406,group,MC the Max,,The Max,US Band,36ca912b-f9ee-4668-b9a9-c625cd7576e6
2406,group,MC the Max,,The Max,ES,22e8edb0-1ed7-4194-9a9f-e1b465adbe84
2406,group,MC the Max,,The Max Block,NZ,2c849639-6a55-449e-af2f-ae21e37bca3a
2406,group,MC the Max,,MC the Max 이수,,1186b54c-94b4-4093-9cc7-b510226b70a6
2404,group,Maryjane,,MaryJane,Korean,74390205-405a-4077-82f1-517a32437ddc
2402,group,Shin Garam Band,,Yeahwon Shin,KR,e1139d74-fa9d-4a2f-acef-42fe02bc3e50
2402,group,Shin Garam Band,,Eddie Shin,KR,e21f6c80-d1e2-4b37-9791-a93023a8a0f1
2402,group,Shin Garam Band,,Donghoon Shin,KR,87cf2ebe-5a76-4a09-af9a-ab07aa403330
2402,group,Shin Garam Band,,Hyejin Shin,KR,71d14795-aa78-4173-8673-2299202ed39e
2400,group,TaLES,,Tales,,e5d40500-064a-4d8d-9eef-9321d54f25c8
2400,group,TaLES,,Tales,FR,6980175a-8369-438f-a4c8-7e6ef04cea73
2400,group,TaLES,,TALES,London based Producer,a3336e7f-710f-4647-9622-6a7152389b04
2400,group,TaLES,,TALES,Newcastle based Alternative Rock Band,b4c99120-360d-45eb-a705-0b271a3781d0
2400,group,TaLES,,tales,Adelaide indie rock band,ea6f623d-0910-4608-bc89-abf9e0fb888c
2399,group,p.o.m,,Pom Pom,,e63b82a3-928e-426f-b347-231efa535ba1
2399,group,p.o.m,,Pom Pom,Probably Bay Area Artist,96f71655-54f0-47d9-b310-9bac7e41c4ac
2399,group,p.o.m,,Pom Pom,track: "Your Little Flower",f0cdd39c-c730-41ba-a959-a0965f1e0071
2399,group,p.o.m,,Pom Pom,producer,19592167-6a91-49c6-8920-217b97cd41e8
2399,group,p.o.m,,POM,CA,0a981d3f-109d-485c-aacb-2761009a1f95
2398,group,Arie Band,['000000012358764X'],The Band,CA,8c90ad8c-9150-4c51-a1eb-342232e99d06
2398,group,Arie Band,,Arie,,60d1d22b-e9b0-4c8b-b4c5-91c0868be66a
2398,group,Arie Band,,arie,JP,671cf1e8-8066-4dac-8ed9-8f1e8857d645
2398,group,Arie Band,['0000000084164299'],Dave Matthews Band,US,07e748f1-075e-428d-85dc-ce3be434e906
2396,group,Arie Band,['000000012358764X'],The Band,CA,8c90ad8c-9150-4c51-a1eb-342232e99d06
2396,group,Arie Band,,Arie,,60d1d22b-e9b0-4c8b-b4c5-91c0868be66a
2396,group,Arie Band,,arie,JP,671cf1e8-8066-4dac-8ed9-8f1e8857d645
2396,group,Arie Band,['0000000084164299'],Dave Matthews Band,US,07e748f1-075e-428d-85dc-ce3be434e906
2391,group,Urajil Band,['000000012358764X'],The Band,CA,8c90ad8c-9150-4c51-a1eb-342232e99d06
2391,group,Urajil Band,['0000000084164299'],Dave Matthews Band,US,07e748f1-075e-428d-85dc-ce3be434e906
2391,group,Urajil Band,['0000000107195179'],The Allman Brothers Band,US,72359492-22be-4ed9-aaa0-efa434fb2b01
2389,group,SANDWich,,Sandwich,PH,45605bd1-bdb1-459e-b78e-896073e383c0
2389,group,SANDWich,,Naffi Sandwich,,2909e652-5f09-434e-9168-2f568234dcf0
2389,group,SANDWich,,Sandwich,French rock,95aa4978-83cd-4f5b-a39f-54e1e1140b79
2389,group,SANDWich,,Sandwich,BE,6f77a7d7-7a66-476c-aa4f-a89f5c0f94a1
2389,group,SANDWich,,Dogshit Sandwich,,51037838-bed8-4f59-b036-8252cffe7032
2385,group,Rubber Duckie,,Duckie,,9c6b038d-6726-4de7-9c68-a434657f6114
2385,group,Rubber Duckie,,DJ Duckie,,75530028-a0d8-4486-a378-ad2042c410da
2385,group,Rubber Duckie,,Rubber,Seattle, US,ea1cd4d3-c5f7-48c4-95ec-04d503763c50
2385,group,Rubber Duckie,,Rubber Band,DK,bea9e25d-5909-4153-aa32-4a93a594acf5
2385,group,Rubber Duckie,,Rubber Rodeo,,35ee9b9d-aed7-4739-86a8-b97a7551a812
2383,group,Rubber Duckie,,Duckie,,9c6b038d-6726-4de7-9c68-a434657f6114
2383,group,Rubber Duckie,,DJ Duckie,,75530028-a0d8-4486-a378-ad2042c410da
2383,group,Rubber Duckie,,Rubber,Seattle, US,ea1cd4d3-c5f7-48c4-95ec-04d503763c50
2383,group,Rubber Duckie,,Rubber Band,DK,bea9e25d-5909-4153-aa32-4a93a594acf5
2383,group,Rubber Duckie,,Rubber Rodeo,,35ee9b9d-aed7-4739-86a8-b97a7551a812
2372,group,Led Apple,,Led Apple,Korean pop band,bfbf7439-9c45-4bcf-a9c3-acd45ad9026d
2372,group,Led Apple,['0000000123483226'],Led Zeppelin,GB,678d88b2-87b0-403b-b63d-5da7465aecc3
2372,group,Led Apple,,L.E.D.,JP,3debe7b0-6029-4ada-a57a-b7201412d6d6
2372,group,Led Apple,,L.E.D.,Life Emission Display (Jazz+Electronic Fusion),51d982a2-197e-47f4-85f9-84f8811188a3
2372,group,Led Apple,,A.P.P.L.E.,US,0617d692-1cec-47a9-b835-464b144d2ba6
2367,group,Oh! Brothers,['0000000460992726'],OH MY GIRL,KR,58dccd50-1dcf-4674-8ba6-31058695d24d
2367,group,Oh! Brothers,['0000000122537966'],The Everly Brothers,US,091ec508-877f-4e3c-92a3-10903bbbc7ad
2367,group,Oh! Brothers,,Oh Sees,US,194272cc-dcc8-4640-a4a6-66da7d250d5c
2367,group,Oh! Brothers,,Kevin Oh,KR,4653961e-5bde-4928-8298-381f100f2890
2367,group,Oh! Brothers,,Oh-Jay,KR,317110fd-e5db-4631-bed4-49aa60c7353c
2365,group,Nemesis,,Nemesis,KR,d19b3458-879c-4b75-800d-75dd6e2a9e23
2363,group,Nemesis,,Nemesis,KR,d19b3458-879c-4b75-800d-75dd6e2a9e23
2355,group,Two Two,,Two Two,GB,397e37b8-64cb-413d-9d7d-37bf499d1c71
2355,group,Two Two,,Two X,KR,beab4cfa-f406-487e-81c3-eee93fe293d1
2355,group,Two Two,,Two,GB,0082fd67-6af3-45c6-a074-db7a2482fad9
2355,group,Two Two,,Two,GB,ca33f424-18b0-45ae-b87f-d9e85c894cde
2355,group,Two Two,,TWO-MIX,JP,3f2b91ab-7710-42c2-8955-8beb4c33b559
2353,group,Two Two,,Two Two,GB,397e37b8-64cb-413d-9d7d-37bf499d1c71
2353,group,Two Two,,Two X,KR,beab4cfa-f406-487e-81c3-eee93fe293d1
2353,group,Two Two,,Two,GB,0082fd67-6af3-45c6-a074-db7a2482fad9
2353,group,Two Two,,Two,GB,ca33f424-18b0-45ae-b87f-d9e85c894cde
2353,group,Two Two,,TWO-MIX,JP,3f2b91ab-7710-42c2-8955-8beb4c33b559
2352,group,PARAN,,PARAN,k-pop,78ebb4f1-eea8-4cee-bd45-8a03f154e156
2350,group,Xing,,Chuanzi Xing,mandarin speaker,f7cafbc0-602c-4f5b-b560-8b2823a25c05
2350,group,Xing,,Xing Sa,,fa477360-c2a7-487c-b21c-664a6238d5be
2350,group,Xing,,Wu Xing,,81a4b6b2-6870-4df3-bbe0-a1348c9084e5
2350,group,Xing,,Jin Xing,,b322831f-c403-463f-9846-3e8dee69a933
2350,group,Xing,,Xing Leyi,,2d45438a-4d73-4457-9e02-f7c43fd21367
2349,group,Chakra,,Chakra,GB,9989db0b-28a3-4693-8e80-4cc1f93e7b41
2349,group,Chakra,,Chakra,IL,421ed647-7dea-4a60-9bfa-2d85ab38f661
2349,group,Chakra,,Chakra,London indie rock band, James Kennan & Charlie Bevis,dd4403e1-d4bf-48e3-bcf4-46e28fe8fd6f
2349,group,Chakra,,Chakra,euro house, released Babies Are Crazy,7c32a2c7-87bf-4a7c-ae61-f89b2148321d
2349,group,Chakra,,Chakra,trance, Megatripolis,9035f881-ac54-4cae-a38b-e04c8ec4a528
2341,group,SG Wannabe,,SG Wannabe,KR,6941e261-bbb4-4a98-8c18-073a6f176546
2318,group,Five Girls,['000000012072205X'],Girls’ Generation,KR,b7442f18-d9be-4185-8b51-482510046156
2318,group,Five Girls,,Wonder Girls,KR,fcc7e9c8-3474-4221-b83a-27890982e0fa
2318,group,Five Girls,['0000000095523111'],Five,GB,88d6db37-0d87-4e84-a949-9cf8e8879505
2318,group,Five Girls,,Brown Eyed Girls,KR,66004b32-d662-49b2-bacf-e913a3b589fc
2318,group,Five Girls,,Brave Girls,KR,b197e6b9-3dd6-4bf2-80db-7c556f065399
2316,group,M.I.L.K,,M.I.L.K.,KR,ed9639c9-147b-4e22-a74d-219292896345
2316,group,M.I.L.K,,Milk Inc.,BE,67bb73ee-e70c-4bfd-9bf1-e7a09768f9a9
2316,group,M.I.L.K,,Neutral Milk Hotel,US,a506f761-2c22-4b2f-8a94-bd748c2c8f75
2316,group,M.I.L.K,,Milk,GB,2f97de60-3255-4c97-91e5-76242b2ceb2d
2316,group,M.I.L.K,['0000000104886353'],Harvey Milk,US,d8b01cf8-a7ff-41fd-95cb-47b56c9c895f
2314,group,Lady,['0000000120254559'],Lady Gaga,US,650e7db6-b795-4eb5-a702-5ea2fc46c848
2314,group,Lady,,Lady Pank,PL,922ddcf6-2b69-4bc4-9b40-153cb9fad712
2314,group,Lady,,Lady,BR,f73c68ba-c09a-45ab-9c51-239f97575753
2314,group,Lady,['0000000115513800'],Lady Antebellum,US,0eedfc95-e79a-4fd9-832a-cd816a0b3fda
2306,group,JnC,,JNC,,264ed24e-710b-4c0d-a376-c6dff9608725
2299,group,Clover,,Clover,US,23c9a850-f1bf-4f28-8b45-70c12fd28a45
2299,group,Clover,,Clover,FR,7542c215-287b-4d9d-b965-28fa4e7d284e
2299,group,Clover,,Clover,US,028c4eb5-c3e1-40fa-908c-cf79dbb27502
2299,group,Clover,,Clover,IT,4ca3b1ac-720d-462f-a061-27225bf06fe6
2299,group,Clover,,Clover,JP,03d9d7d9-fb97-42a5-a9c4-7e168ec5e682
2298,group,Sechs Kies,,Kies,HU,af5678b4-e1c7-4fe3-9668-d694937f98d2
2298,group,Sechs Kies,,Sphäre Sechs,DE,b7ee46cd-d6d3-4765-b883-b75360be0e96
2298,group,Sechs Kies,,Marco Kies,,cea5eb74-4758-4e17-a9a4-7cd406563483
2298,group,Sechs Kies,,Die Beinahe Sechs,,dea2d757-bf01-47fa-90ad-a15d0f9bb26a
2298,group,Sechs Kies,,SUPER P‐Kies,JP,4d4c2708-75cd-4cab-950c-b8b2868607ff
2281,group,The Blue,,Blue,GB,9c79224c-70cd-4367-8d90-35ca99401b75
2281,group,The Blue,,Misty Blue,KR,80fb8e4a-a110-4989-8b4c-69a2fd873a3b
2278,group,Dana & Sunday,,천상지희 다나&선데이,KR,a7177e1b-4c00-4ad0-830f-d93fd6450fc3
2278,group,Dana & Sunday,,Friday, Saturday & Sunday,,6ed0f7a9-6859-47d7-92c4-59906d40ba3b
2278,group,Dana & Sunday,,Ken Christie & The Sunday People,,4dd4a118-a372-4352-8454-ee66dee92add
2278,group,Dana & Sunday,,Sunday,KR,fd2445ac-443e-4bc6-9bd6-5d48d36f43f6
2278,group,Dana & Sunday,,Sunday 2PM,KR,a7039357-d16c-4494-a1ca-920e911c12b3
2277,group,Isak N Jiyeon,,이삭N지연,,f32bb40e-eb1b-45d8-9b3a-b524779b9a5a
2277,group,Isak N Jiyeon,,Isak,GB,514dafa6-095f-4212-b0ff-ff00c4264905
2277,group,Isak N Jiyeon,,ISÁK,NO,23998f9a-fd11-40bc-88a4-cf9e3cbd5d78
2277,group,Isak N Jiyeon,['0000000121589641'],Guns N’ Roses,US,eeb1195b-f213-4ce1-b28c-8565211f8e43
2277,group,Isak N Jiyeon,,Isak,SE,c22a2036-921e-46dd-a13e-dbb16681420a
2275,group,Route 0,,Route 0,,350d7c08-1742-4e35-ac8f-31bc458e6ed5
2275,group,Route 0,,0,KR,9ca89497-feeb-4b8f-a267-db67204e05c2
2275,group,Route 0,,0,Doom/Depressive Black Metal,5b16bc8f-2866-43de-887e-2328acfa0c69
2275,group,Route 0,,*0,JP,0c5c6c59-441d-496e-8542-8dbd3c102cf3
2275,group,Route 0,,(0),DK,2af8c56c-6385-4701-919f-84602e2e298a
2266,group,Super Junior-K.R.Y.,,SUPER JUNIOR-K.R.Y.,KR,a9fe0a37-97c8-4914-aafb-fd8514059076
2265,group,Anyband,,AnyBand,,d663d70b-97a7-4a16-b262-d765ca5f6b61
2264,group,m-flo♥BoA,['0000000107813811'],BoA,KR,a16d1433-ba89-4f72-a47b-a370add0bb55
2264,group,m-flo♥BoA,,m‐flo,JP,22dd2db3-88ea-4428-a7a8-5cd3acf23175
2264,group,m-flo♥BoA,,Boa,YU,99dd9355-744b-4a0f-a1ec-c938ffcff914
2264,group,m-flo♥BoA,,bôa,GB,ca1dcba2-792c-4550-abf2-7b45396e81ca
2264,group,m-flo♥BoA,,Boa,nu metal,6d759a15-f248-46a6-95f8-839868c3f834
2263,group,KODA KUMI & BoA,['0000000107813811'],BoA,KR,a16d1433-ba89-4f72-a47b-a370add0bb55
2263,group,KODA KUMI & BoA,,Boa,YU,99dd9355-744b-4a0f-a1ec-c938ffcff914
2263,group,KODA KUMI & BoA,,Koda,BE,0cda1eed-61f2-4112-a717-ba4863822b19
2263,group,KODA KUMI & BoA,,bôa,GB,ca1dcba2-792c-4550-abf2-7b45396e81ca
2263,group,KODA KUMI & BoA,,Koda,Alternative-Electronic Artist Jordan Sudak,cd7be5ec-1639-4711-ad1f-7fabcdb703a6
2262,group,Kangta & Vanness,,Kangta & Vanness,,fd701c6d-bbed-409f-a4ce-a661ab9d214f
2262,group,Kangta & Vanness,['0000000122652083'],Bob Marley & The Wailers,JM,c296e10c-110a-4103-9e77-47bfebb7fb2e
2258,group,MFBTY,,MFBTY,KR,034b4ba9-1f70-412a-8cac-ed8591f8a583
2256,group,SM The Performance,,James Ray and The Performance,GB,021c16ad-f714-4aff-bea3-7cc7060cef4a
2256,group,SM The Performance,,S.M. THE BALLAD,KR,0bc42c4f-47a5-4758-82e6-3124baf5ba00
2256,group,SM The Performance,,Performance,GB,ee8240fe-918c-453a-90bb-2815775ab3db
2256,group,SM The Performance,,Performance,Nottingham band,840ffaa1-f529-4f2b-9e07-542db11727f2
2256,group,SM The Performance,,Performance,GB,0019a292-4c1c-4c4f-b001-7a56144e8916
2255,group,DBSK,,DBSK,,c88c76fa-fc41-430c-b180-16a75eedcd42
2244,group,Baby Vox Re.V,,Baby V.O.X,KR,ca65c5f1-7fc7-4551-ac32-64d326fe70f3
2244,group,Baby Vox Re.V,,Vox,DE,88ddcf2a-d6b6-4541-b9a3-7a834fe2926d
2244,group,Baby Vox Re.V,,Rockabye Baby!,US,5a045b09-af06-4348-9ce6-d51b6a370770
2244,group,Baby Vox Re.V,,VOX,FI,53e26638-7759-4cda-81f4-bed4fd6d593c
2244,group,Baby Vox Re.V,,VOX,PL,ae2e2bfb-fa02-4737-b172-f33acf3b414d
2242,group,Baby Vox Re.V,,Baby V.O.X,KR,ca65c5f1-7fc7-4551-ac32-64d326fe70f3
2242,group,Baby Vox Re.V,,Vox,DE,88ddcf2a-d6b6-4541-b9a3-7a834fe2926d
2242,group,Baby Vox Re.V,,Rockabye Baby!,US,5a045b09-af06-4348-9ce6-d51b6a370770
2242,group,Baby Vox Re.V,,VOX,FI,53e26638-7759-4cda-81f4-bed4fd6d593c
2242,group,Baby Vox Re.V,,VOX,PL,ae2e2bfb-fa02-4737-b172-f33acf3b414d
2031,group,Fat Cat,,Fat Cat,KR,bc2d6b03-2365-44b0-b5ea-aee2e9ae7a61
2029,group,"Shin, Hyuk",,Min-Hyuk Kim,KR,96efd746-d384-48c8-8e92-2e1056b6a5d1
2029,group,"Shin, Hyuk",,Yeahwon Shin,KR,e1139d74-fa9d-4a2f-acef-42fe02bc3e50
2029,group,"Shin, Hyuk",,Eddie Shin,KR,e21f6c80-d1e2-4b37-9791-a93023a8a0f1
2029,group,"Shin, Hyuk",,Donghoon Shin,KR,87cf2ebe-5a76-4a09-af9a-ab07aa403330
2029,group,"Shin, Hyuk",,Hyejin Shin,KR,71d14795-aa78-4173-8673-2299202ed39e
2010,group,MayBee,,MayBee,KR,d12348a3-fded-4334-ae78-351f479bf1ad
1860,group,"Choi, Andrew",,Andrew Choi,KR,3bc0a256-bd32-46af-ba2d-5404dce176fe
1860,group,"Choi, Andrew",,Glen Choi,KR,5de5c1ab-28c3-4c3d-b848-94cee7730a4f
1860,group,"Choi, Andrew",,Il-Min Choi,KR,66a0ec1d-0e66-47fc-b38d-c3d296188608
1860,group,"Choi, Andrew",['0000000120266779'],Andrew Lloyd Webber,GB,980ee2d8-2ee9-407b-b48e-48360fbc7437
1860,group,"Choi, Andrew",['0000000078450918'],Andrew Bird,US,081b133e-ce74-42ba-92c1-c18234acb532
1260,group,Defconn,,Defconn,KR,a4da15e4-41c5-4e35-a651-40cd4b829253
898,group,Haha,,HaHa,,747f52fa-12d9-440b-93de-721ffd31cf0c
898,group,Haha,,Oder Haha,AT,8de7034b-3704-4870-9581-a7471b633dea
898,group,Haha,,HaHa Loc,Pomona City Rydaz / US Rapper,19399651-d289-4b6c-ab01-173853582974
898,group,Haha,,Jimi HaHa,,c31bd589-1784-4edd-a6f7-378db614da95
660,group,blady,,Blady,KR,c98b6e1f-9409-43c8-88dd-fe604ee467ab
659,group,Sunny Hill,,Sunny Hill,KR,da04f088-9882-45e0-b1cb-5d185bb6fa24
658,group,Chocolat,,Chocolat's,BE,8e4e8027-27d1-440c-b579-a408e4df1e60
658,group,Chocolat,,Chocolat,Francophone psychedelic pop band from Montreal,7fac3743-0531-4a73-ac69-a24379fb3919
658,group,Chocolat,,Chocolat,JP,4053f9b7-c4e3-435e-b464-8b190f34251d
